DATE ADDED TO CATALOG	PUBMEDID	FIRST AUTHOR	DATE	JOURNAL	LINK	STUDY	DISEASE/TRAIT	INITIAL SAMPLE SIZE	REPLICATION SAMPLE SIZE	REGION	CHR_ID	CHR_POS	REPORTED GENE(S)	MAPPED_GENE	UPSTREAM_GENE_ID	DOWNSTREAM_GENE_ID	SNP_GENE_IDS	UPSTREAM_GENE_DISTANCE	DOWNSTREAM_GENE_DISTANCE	STRONGEST SNP-RISK ALLELE	SNPS	MERGED	SNP_ID_CURRENT	CONTEXT	INTERGENIC	RISK ALLELE FREQUENCY	P-VALUE	PVALUE_MLOG	P-VALUE (TEXT)	OR or BETA	95% CI (TEXT)	PLATFORM [SNPS PASSING QC]	CNV	MAPPED_TRAIT	MAPPED_TRAIT_URI	STUDY ACCESSION	GENOTYPING TECHNOLOGY
2019-01-11	30054458	Xue A	2018-07-27	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30054458	Genome-wide association analyses identify 143 risk variants and putative regulatory mechanisms for type 2 diabetes.	Type 2 diabetes	61,714 European ancestry cases, 1,178 Pakistani ancestry cases, 593,952 European ancestry controls, 2,472 Pakistani ancestry controls	NA	17q21.32	17	47808390	OSBPL7	OSBPL7			ENSG00000006025			rs9911983-C	rs9911983	0	9911983	synonymous_variant	0	0.433426851041322	5E-8	7.301029995663981		0.0397	[0.025-0.054] unit decrease	NR [5035015] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST006867	Genome-wide genotyping array
2019-01-11	30054458	Xue A	2018-07-27	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30054458	Genome-wide association analyses identify 143 risk variants and putative regulatory mechanisms for type 2 diabetes.	Type 2 diabetes	61,714 European ancestry cases, 1,178 Pakistani ancestry cases, 593,952 European ancestry controls, 2,472 Pakistani ancestry controls	NA	17q21.32	17	48911792	UBE2Z	UBE2Z			ENSG00000159202			rs9894220-G	rs9894220	0	9894220	non_coding_transcript_exon_variant	0	0.433739992660085	2E-13	12.698970004336019		0.0585	[0.043-0.074] unit decrease	NR [5035015] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST006867	Genome-wide genotyping array
2019-01-11	30054458	Xue A	2018-07-27	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30054458	Genome-wide association analyses identify 143 risk variants and putative regulatory mechanisms for type 2 diabetes.	Type 2 diabetes	61,714 European ancestry cases, 1,178 Pakistani ancestry cases, 593,952 European ancestry controls, 2,472 Pakistani ancestry controls	NA	17q22	17	58680223	TEX14	TEX14, IGBP1C			ENSG00000121101, ENSG00000266826			rs302864-A	rs302864	0	302864	intron_variant	0	0.0870256600908061	2E-8	7.698970004336019		0.071	[0.046-0.096] unit increase	NR [5035015] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST006867	Genome-wide genotyping array
2019-01-11	30054458	Xue A	2018-07-27	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30054458	Genome-wide association analyses identify 143 risk variants and putative regulatory mechanisms for type 2 diabetes.	Type 2 diabetes	61,714 European ancestry cases, 1,178 Pakistani ancestry cases, 593,952 European ancestry controls, 2,472 Pakistani ancestry controls	NA	17q23.3	17	63610240	TACO1	TACO1 - FAM136DP	ENSG00000136463	ENSG00000270587		1875	532	rs17631783-T	rs17631783	0	17631783	regulatory_region_variant	1	0.263459811367037	4E-8	7.3979400086720375		0.0487	[0.031-0.066] unit decrease	NR [5035015] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST006867	Genome-wide genotyping array
2019-01-11	30054458	Xue A	2018-07-27	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30054458	Genome-wide association analyses identify 143 risk variants and putative regulatory mechanisms for type 2 diabetes.	Type 2 diabetes	61,714 European ancestry cases, 1,178 Pakistani ancestry cases, 593,952 European ancestry controls, 2,472 Pakistani ancestry controls	NA	18p11.31	18	7070643	LAMA1	LAMA1			ENSG00000101680			rs7240767-C	rs7240767	0	7240767	intron_variant	0	0.383677476727202	2E-8	7.698970004336019		0.0451	[0.029-0.061] unit increase	NR [5035015] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST006867	Genome-wide genotyping array
2019-01-11	30054458	Xue A	2018-07-27	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30054458	Genome-wide association analyses identify 143 risk variants and putative regulatory mechanisms for type 2 diabetes.	Type 2 diabetes	61,714 European ancestry cases, 1,178 Pakistani ancestry cases, 593,952 European ancestry controls, 2,472 Pakistani ancestry controls	NA	18q21.32	18	60217517	MC4R	RNU4-17P - MC4R	ENSG00000202468	ENSG00000166603		53810	153545	rs12970134-A	rs12970134	0	12970134	intergenic_variant	1	0.265120385616101	5E-12	11.301029995663981		0.0555	[0.04-0.071] unit increase	NR [5035015] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST006867	Genome-wide genotyping array
2019-01-11	30054458	Xue A	2018-07-27	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30054458	Genome-wide association analyses identify 143 risk variants and putative regulatory mechanisms for type 2 diabetes.	Type 2 diabetes	61,714 European ancestry cases, 1,178 Pakistani ancestry cases, 593,952 European ancestry controls, 2,472 Pakistani ancestry controls	NA	19p13.11	19	19296909	SUGP1	SUGP1			ENSG00000105705			rs10401969-C	rs10401969	0	10401969	intron_variant	0	0.0765857554285534	4E-12	11.397940008672037		0.0921	[0.066-0.118] unit increase	NR [5035015] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST006867	Genome-wide genotyping array
2019-01-11	30054458	Xue A	2018-07-27	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30054458	Genome-wide association analyses identify 143 risk variants and putative regulatory mechanisms for type 2 diabetes.	Type 2 diabetes	61,714 European ancestry cases, 1,178 Pakistani ancestry cases, 593,952 European ancestry controls, 2,472 Pakistani ancestry controls	NA	19q13.32	19	45655255	GIPR	RN7SL836P - GIPR	ENSG00000241226	ENSG00000010310		3450	12966	rs8108269-G	rs8108269	0	8108269	intergenic_variant	1	0.281015346375071	3E-16	15.522878745280337		0.0644	[0.049-0.08] unit increase	NR [5035015] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST006867	Genome-wide genotyping array
2019-01-11	30054458	Xue A	2018-07-27	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30054458	Genome-wide association analyses identify 143 risk variants and putative regulatory mechanisms for type 2 diabetes.	Type 2 diabetes	61,714 European ancestry cases, 1,178 Pakistani ancestry cases, 593,952 European ancestry controls, 2,472 Pakistani ancestry controls	NA	20p11.21	20	22455111	LOC105372562, FOXA2	LINC01427 - LINC00261	ENSG00000225321	ENSG00000259974		171082	92552	rs6515236-C	rs6515236	0	6515236	intron_variant	1	0.249330468323155	3E-8	7.522878745280337		0.0504	[0.033-0.068] unit decrease	NR [5035015] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST006867	Genome-wide genotyping array
2019-01-11	30054458	Xue A	2018-07-27	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30054458	Genome-wide association analyses identify 143 risk variants and putative regulatory mechanisms for type 2 diabetes.	Type 2 diabetes	61,714 European ancestry cases, 1,178 Pakistani ancestry cases, 593,952 European ancestry controls, 2,472 Pakistani ancestry controls	NA	20q11.22	20	34087921	EIF2S2	RALY			ENSG00000125970			rs6059662-A	rs6059662	0	6059662	intron_variant	0	0.336824454484242	2E-8	7.698970004336019		0.0446	[0.029-0.06] unit decrease	NR [5035015] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST006867	Genome-wide genotyping array
2019-01-11	30054458	Xue A	2018-07-27	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30054458	Genome-wide association analyses identify 143 risk variants and putative regulatory mechanisms for type 2 diabetes.	Type 2 diabetes	61,714 European ancestry cases, 1,178 Pakistani ancestry cases, 593,952 European ancestry controls, 2,472 Pakistani ancestry controls	NA	20q13.12	20	44373081	HNF4A	HNF4A-AS1, HNF4A			ENSG00000229005, ENSG00000101076			rs4810426-T	rs4810426	0	4810426	intron_variant	0	0.096788799683677	2E-8	7.698970004336019		0.0726	[0.047-0.098] unit increase	NR [5035015] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST006867	Genome-wide genotyping array
2019-01-11	30054458	Xue A	2018-07-27	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30054458	Genome-wide association analyses identify 143 risk variants and putative regulatory mechanisms for type 2 diabetes.	Type 2 diabetes	61,714 European ancestry cases, 1,178 Pakistani ancestry cases, 593,952 European ancestry controls, 2,472 Pakistani ancestry controls	NA	20q13.12	20	46966072	EYA2	EYA2			ENSG00000064655			rs6066138-A	rs6066138	0	6066138	intron_variant	0	0.278361954233567	2E-9	8.698970004336019		0.049	[0.033-0.065] unit decrease	NR [5035015] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST006867	Genome-wide genotyping array
2019-01-11	30054458	Xue A	2018-07-27	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30054458	Genome-wide association analyses identify 143 risk variants and putative regulatory mechanisms for type 2 diabetes.	Type 2 diabetes	61,714 European ancestry cases, 1,178 Pakistani ancestry cases, 593,952 European ancestry controls, 2,472 Pakistani ancestry controls	NA	22q12.2	22	30156824	HORMAD2	HORMAD2			ENSG00000176635			rs16988333-G	rs16988333	0	16988333	intron_variant	0	0.09040354926268	9E-9	8.045757490560675		0.0745	[0.049-0.1] unit decrease	NR [5035015] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST006867	Genome-wide genotyping array
2019-01-11	30054458	Xue A	2018-07-27	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30054458	Genome-wide association analyses identify 143 risk variants and putative regulatory mechanisms for type 2 diabetes.	Type 2 diabetes	61,714 European ancestry cases, 1,178 Pakistani ancestry cases, 593,952 European ancestry controls, 2,472 Pakistani ancestry controls	NA	22q13.31	22	43981562	SAMM50	SAMM50			ENSG00000100347			rs4823182-G	rs4823182	0	4823182	intron_variant	0	0.33574764315569	3E-10	9.522878745280337		0.0482	[0.033-0.063] unit increase	NR [5035015] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST006867	Genome-wide genotyping array
2019-01-11	30054458	Xue A	2018-07-27	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30054458	Genome-wide association analyses identify 143 risk variants and putative regulatory mechanisms for type 2 diabetes.	Type 2 diabetes	21,147 European ancestry cases, 434,460 European ancestry controls	NA	1p31.1	1	72387303	LOC105378797	RPL31P12 - RNU6-1246P	ENSG00000227207	ENSG00000212366		85474	330360	rs527320094-C	rs527320094	0	527320094	intron_variant	1	2.3E-4	5E-9	8.301029995663981		2.77	[1.81-3.74]	NR [10849711] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST006868	Genome-wide genotyping array
2019-01-11	30054458	Xue A	2018-07-27	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30054458	Genome-wide association analyses identify 143 risk variants and putative regulatory mechanisms for type 2 diabetes.	Type 2 diabetes	21,147 European ancestry cases, 434,460 European ancestry controls	NA	2q22.1	2	136287660	UBBP1	HNRNPKP2 - UBBP1	ENSG00000227347	ENSG00000230037		87157	41781	rs184847416-T	rs184847416	0	184847416	intergenic_variant	1	1.2E-4	1E-8	8.0		3.54	[1.95-5.12]	NR [10849711] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST006868	Genome-wide genotyping array
2019-01-11	30054458	Xue A	2018-07-27	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30054458	Genome-wide association analyses identify 143 risk variants and putative regulatory mechanisms for type 2 diabetes.	Type 2 diabetes	21,147 European ancestry cases, 434,460 European ancestry controls	NA	5p15.2	5	14751196	ANKH	ANKH			ENSG00000154122			rs146886108-C	rs146886108	0	146886108	missense_variant	0	0.99286	4E-9	8.397940008672037		1.4084507	[1.27-1.59]	NR [10849711] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST006868	Genome-wide genotyping array
2019-01-11	30054458	Xue A	2018-07-27	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30054458	Genome-wide association analyses identify 143 risk variants and putative regulatory mechanisms for type 2 diabetes.	Type 2 diabetes	21,147 European ancestry cases, 434,460 European ancestry controls	NA	5q21.1	5	103003035	PAM	PAM			ENSG00000145730			rs78408340-G	rs78408340	0	78408340	missense_variant	0	0.0096	4E-14	13.397940008672037		1.34	[1.24-1.43]	NR [10849711] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST006868	Genome-wide genotyping array
2019-01-11	30054458	Xue A	2018-07-27	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30054458	Genome-wide association analyses identify 143 risk variants and putative regulatory mechanisms for type 2 diabetes.	Type 2 diabetes	21,147 European ancestry cases, 434,460 European ancestry controls	NA	7p11.2	7	56003690	GBAS	NIPSNAP2 - PSPH	ENSG00000146729	ENSG00000146733		3509	7361	rs551513405-A	rs551513405	0	551513405	intergenic_variant	1	1.6E-4	2E-8	7.698970004336019		3.05	[1.83-4.28]	NR [10849711] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST006868	Genome-wide genotyping array
2019-01-11	30054458	Xue A	2018-07-27	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30054458	Genome-wide association analyses identify 143 risk variants and putative regulatory mechanisms for type 2 diabetes.	Type 2 diabetes	21,147 European ancestry cases, 434,460 European ancestry controls	NA	9q34.13	9	132436281	CFAP77	CFAP77			ENSG00000188523			rs79768058-G	rs79768058	0	79768058	intron_variant	0	2.0E-4	1E-8	8.0		2.87	[1.81-3.93]	NR [10849711] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST006868	Genome-wide genotyping array
2019-01-11	30054458	Xue A	2018-07-27	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30054458	Genome-wide association analyses identify 143 risk variants and putative regulatory mechanisms for type 2 diabetes.	Type 2 diabetes	21,147 European ancestry cases, 434,460 European ancestry controls	NA	10q25.2	10	112978018	TCF7L2	TCF7L2			ENSG00000148737			rs117229942-C	rs117229942	0	117229942	intron_variant	0	0.99182	4E-11	10.397940008672037		1.4285715	[1.3-1.61]	NR [10849711] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST006868	Genome-wide genotyping array
2019-01-11	30054458	Xue A	2018-07-27	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30054458	Genome-wide association analyses identify 143 risk variants and putative regulatory mechanisms for type 2 diabetes.	Type 2 diabetes	21,147 European ancestry cases, 434,460 European ancestry controls	NA	12p13.33	12	450654	CCDC77	CCDC77 - B4GALNT3	ENSG00000120647	ENSG00000139044		8012	9285	rs576083050-T	rs576083050	0	576083050	regulatory_region_variant	1	3.5E-4	3E-8	7.522878745280337		2.34	[1.62-3.05]	NR [10849711] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST006868	Genome-wide genotyping array
2019-01-11	30054458	Xue A	2018-07-27	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30054458	Genome-wide association analyses identify 143 risk variants and putative regulatory mechanisms for type 2 diabetes.	Type 2 diabetes	21,147 European ancestry cases, 434,460 European ancestry controls	NA	14q13.3	14	36430441	SFTA3	RNU7-93P - SFTA3	ENSG00000238540	ENSG00000257520		25167	42766	rs559651557-C	rs559651557	0	559651557	intron_variant	1	2.3E-4	3E-8	7.522878745280337		2.67	[1.72-3.62]	NR [10849711] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST006868	Genome-wide genotyping array
2019-01-11	30054458	Xue A	2018-07-27	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30054458	Genome-wide association analyses identify 143 risk variants and putative regulatory mechanisms for type 2 diabetes.	Type 2 diabetes	21,147 European ancestry cases, 434,460 European ancestry controls	NA	15q26.2	15	95945146	NR2F2-AS1	RNU2-3P - NR2F2-AS1	ENSG00000222076	ENSG00000247809		199152	164894	rs79890196-C	rs79890196	0	79890196	intergenic_variant	1	2.6E-4	2E-8	7.698970004336019		2.6	[1.71-3.48]	NR [10849711] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST006868	Genome-wide genotyping array
2019-01-11	30054458	Xue A	2018-07-27	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30054458	Genome-wide association analyses identify 143 risk variants and putative regulatory mechanisms for type 2 diabetes.	Type 2 diabetes	21,147 European ancestry cases, 434,460 European ancestry controls	NA	16p12.3	16	17166334	XYLT1	XYLT1			ENSG00000103489			rs551640889-G	rs551640889	0	551640889	intron_variant	0	1.2E-4	5E-9	8.301029995663981		3.61	[2.01-5.21]	NR [10849711] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST006868	Genome-wide genotyping array
2019-01-11	30054458	Xue A	2018-07-27	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30054458	Genome-wide association analyses identify 143 risk variants and putative regulatory mechanisms for type 2 diabetes.	Type 2 diabetes	61,714 European ancestry cases, 1,178 Pakistani ancestry cases, 593,952 European ancestry controls, 2,472 Pakistani ancestry controls	NA	12q14.3	12	65818538	RPSAP52	RPSAP52, RPSAP52			ENSG00000293176, ENSG00000241749			rs2261181-T	rs2261181	0	2261181	intron_variant	0	0.096470032992502	9E-17	16.045757490560675		0.0985	[0.075-0.122] unit increase	NR [5035015] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST006867	Genome-wide genotyping array
2019-01-11	30054458	Xue A	2018-07-27	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30054458	Genome-wide association analyses identify 143 risk variants and putative regulatory mechanisms for type 2 diabetes.	Type 2 diabetes	61,714 European ancestry cases, 1,178 Pakistani ancestry cases, 593,952 European ancestry controls, 2,472 Pakistani ancestry controls	NA	12q14.3	12	65933163	HMGA2	HMGA2			ENSG00000149948			rs1480474-G	rs1480474	0	1480474	intron_variant	0	0.415993965607979	2E-8	7.698970004336019		0.0411	[0.027-0.055] unit increase	NR [5035015] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST006867	Genome-wide genotyping array
2019-01-11	30054458	Xue A	2018-07-27	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30054458	Genome-wide association analyses identify 143 risk variants and putative regulatory mechanisms for type 2 diabetes.	Type 2 diabetes	61,714 European ancestry cases, 1,178 Pakistani ancestry cases, 593,952 European ancestry controls, 2,472 Pakistani ancestry controls	NA	12q15	12	71045809	TSPAN8	PTPRR - TSPAN8	ENSG00000153233	ENSG00000127324		125071	79276	rs7138300-C	rs7138300	0	7138300	intron_variant	1	0.44316503609743	6E-10	9.221848749616356		0.0443	[0.03-0.058] unit increase	NR [5035015] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST006867	Genome-wide genotyping array
2019-01-11	30054458	Xue A	2018-07-27	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30054458	Genome-wide association analyses identify 143 risk variants and putative regulatory mechanisms for type 2 diabetes.	Type 2 diabetes	61,714 European ancestry cases, 1,178 Pakistani ancestry cases, 593,952 European ancestry controls, 2,472 Pakistani ancestry controls	NA	12q22	12	93584728	SOCS2	SOCS2 - CRADD	ENSG00000120833	ENSG00000169372		1241	92647	rs11107116-T	rs11107116	0	11107116	regulatory_region_variant	1	0.219714310921347	4E-8	7.3979400086720375		0.0467	[0.03-0.063] unit increase	NR [5035015] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST006867	Genome-wide genotyping array
2019-01-11	30054458	Xue A	2018-07-27	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30054458	Genome-wide association analyses identify 143 risk variants and putative regulatory mechanisms for type 2 diabetes.	Type 2 diabetes	61,714 European ancestry cases, 1,178 Pakistani ancestry cases, 593,952 European ancestry controls, 2,472 Pakistani ancestry controls	NA	12q24.31	12	121018813	OASL	OASL			ENSG00000135114			rs61953351-T	rs61953351	0	61953351	3_prime_UTR_variant	0	0.249902347563897	2E-14	13.698970004336019		0.07	[0.052-0.088] unit decrease	NR [5035015] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST006867	Genome-wide genotyping array
2019-01-11	30054458	Xue A	2018-07-27	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30054458	Genome-wide association analyses identify 143 risk variants and putative regulatory mechanisms for type 2 diabetes.	Type 2 diabetes	61,714 European ancestry cases, 1,178 Pakistani ancestry cases, 593,952 European ancestry controls, 2,472 Pakistani ancestry controls	NA	12q24.31	12	123007025	PITPNM2	PITPNM2			ENSG00000090975			rs940904-G	rs940904	0	940904	intron_variant	0	0.256626736793244	2E-9	8.698970004336019		0.0499	[0.034-0.066] unit decrease	NR [5035015] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST006867	Genome-wide genotyping array
2019-01-11	30054458	Xue A	2018-07-27	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30054458	Genome-wide association analyses identify 143 risk variants and putative regulatory mechanisms for type 2 diabetes.	Type 2 diabetes	61,714 European ancestry cases, 1,178 Pakistani ancestry cases, 593,952 European ancestry controls, 2,472 Pakistani ancestry controls	NA	12q24.31	12	124083909	ZNF664-FAM101A	RFLNA			ENSG00000178882			rs825476-C	rs825476	0	825476	intron_variant	0	0.41945071095672	7E-13	12.154901959985743		0.0524	[0.038-0.067] unit decrease	NR [5035015] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST006867	Genome-wide genotyping array
2019-01-11	30054458	Xue A	2018-07-27	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30054458	Genome-wide association analyses identify 143 risk variants and putative regulatory mechanisms for type 2 diabetes.	Type 2 diabetes	61,714 European ancestry cases, 1,178 Pakistani ancestry cases, 593,952 European ancestry controls, 2,472 Pakistani ancestry controls	NA	13q13.1	13	32980164	KL	TOMM22P3 - KL	ENSG00000227604	ENSG00000133116		25763	36259	rs576674-G	rs576674	0	576674	intergenic_variant	1	0.167485416105361	2E-11	10.698970004336019		0.0654	[0.046-0.084] unit increase	NR [5035015] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST006867	Genome-wide genotyping array
2019-01-11	30054458	Xue A	2018-07-27	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30054458	Genome-wide association analyses identify 143 risk variants and putative regulatory mechanisms for type 2 diabetes.	Type 2 diabetes	61,714 European ancestry cases, 1,178 Pakistani ancestry cases, 593,952 European ancestry controls, 2,472 Pakistani ancestry controls	NA	13q14.3	13	50521959	DLEU1	DLEU1, DLEU7			ENSG00000176124, ENSG00000186047			rs963740-T	rs963740	0	963740	intron_variant	0	0.294299268188761	2E-8	7.698970004336019		0.0479	[0.031-0.065] unit decrease	NR [5035015] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST006867	Genome-wide genotyping array
2019-01-11	30054458	Xue A	2018-07-27	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30054458	Genome-wide association analyses identify 143 risk variants and putative regulatory mechanisms for type 2 diabetes.	Type 2 diabetes	61,714 European ancestry cases, 1,178 Pakistani ancestry cases, 593,952 European ancestry controls, 2,472 Pakistani ancestry controls	NA	13q31.1	13	80143021	LOC105370275, SPRY2	LINC01080 - SPRY2	ENSG00000281721	ENSG00000136158		114738	192955	rs1359790-A	rs1359790	0	1359790	intergenic_variant	1	0.286699863937315	3E-23	22.522878745280337		0.0796	[0.064-0.095] unit decrease	NR [5035015] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST006867	Genome-wide genotyping array
2019-01-11	30054458	Xue A	2018-07-27	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30054458	Genome-wide association analyses identify 143 risk variants and putative regulatory mechanisms for type 2 diabetes.	Type 2 diabetes	61,714 European ancestry cases, 1,178 Pakistani ancestry cases, 593,952 European ancestry controls, 2,472 Pakistani ancestry controls	NA	14q31.1	14	79474040	NRXN3	NRXN3			ENSG00000021645			rs7144011-T	rs7144011	0	7144011	intron_variant	0	0.221063370925376	2E-8	7.698970004336019		0.0482	[0.032-0.065] unit increase	NR [5035015] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST006867	Genome-wide genotyping array
2019-01-11	30054458	Xue A	2018-07-27	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30054458	Genome-wide association analyses identify 143 risk variants and putative regulatory mechanisms for type 2 diabetes.	Type 2 diabetes	61,714 European ancestry cases, 1,178 Pakistani ancestry cases, 593,952 European ancestry controls, 2,472 Pakistani ancestry controls	NA	15q22.2	15	62090956	C2CD4A	NPM1P47 - C2CD4B	ENSG00000259466	ENSG00000205502		7651	72579	rs4502156-C	rs4502156	0	4502156	intergenic_variant	1	0.435857045480673	2E-8	7.698970004336019		0.0411	[0.027-0.055] unit decrease	NR [5035015] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST006867	Genome-wide genotyping array
2019-01-11	30054458	Xue A	2018-07-27	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30054458	Genome-wide association analyses identify 143 risk variants and putative regulatory mechanisms for type 2 diabetes.	Type 2 diabetes	61,714 European ancestry cases, 1,178 Pakistani ancestry cases, 593,952 European ancestry controls, 2,472 Pakistani ancestry controls	NA	15q22.31	15	63531102	USP3	USP3			ENSG00000140455			rs982077-A	rs982077	0	982077	intron_variant	0	0.434479031724371	3E-10	9.522878745280337		0.0453	[0.031-0.059] unit increase	NR [5035015] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST006867	Genome-wide genotyping array
2019-01-11	30054458	Xue A	2018-07-27	Nat Commun	www.ncbi.nlm.nih.gov/pubmed/30054458	Genome-wide association analyses identify 143 risk variants and putative regulatory mechanisms for type 2 diabetes.	Type 2 diabetes	61,714 European ancestry cases, 1,178 Pakistani ancestry cases, 593,952 European ancestry controls, 2,472 Pakistani ancestry controls	NA	15q24.3	15	77540420	LOC101929457, HMG20A	HMG20A - LINGO1	ENSG00000140382	ENSG00000169783		54813	72607	rs7177055-G	rs7177055	0	7177055	intergenic_variant	1	0.28171133230901	3E-16	15.522878745280337		0.0647	[0.049-0.08] unit decrease	NR [5035015] (imputed)	N	type 2 diabetes mellitus	http://purl.obolibrary.org/obo/MONDO_0005148	GCST006867	Genome-wide genotyping array
